"","plotID","plotNum","domainID","siteID","decimalLatitude","decimalLongitude","Original_SpRich","rangefilt_95_SpRich","FEve","FDiv","original_FRic","SES.FRic","FRic.p","original_PD","SES.PD","PD.p","original_MPD","SES.MPD","MPD.p","nlcdClass","elevation","temp.range_CHELSA","temp.ave_CHELSA","precip.annual_CHELSA","temp.range_daymet","temp.ave_daymet","precip.total_daymet","Vert.Variance","Vert.Shannon","Vert.Simpson","Vert.Mean","volume_und","volume_mid","volume_subcan","volume_can","clumpy_und","clumpy_mid","clumpy_subcan","clumpy_can","te_und","te_mid","te_subcan","te_can","np_und","np_mid","np_subcan","np_can","Total_veg_amt_NEW","shannon_plot","simpson_plot","variance_plot","range_abs","dist_traveled","clumpy_TotVol","np_TotVol","te_TotVol","PC1","PC2","PC3","PC4","VegRating"
"113","HARV_004",142,"D01","HARV",42.427892,-72.228126,5,12,0.583694270162974,0.682784996194426,0.00477576008597165,-0.07204566166386,0.618811881188119,644.293111358039,0.818131243738916,0.792079207920792,113.082780303538,1.34036121322928,0.900990099009901,"mixedForest",185.7,36.2,22.25,1184.3,11.7666304347826,17.4084239130435,368.83,105.7172795,13.42229954,0.999998454,16.29035158,92425,92800,352021,148422,0.3905443,0.4663669,0.5048944,0.6889204,100511,78384,87240,51647,3611,4309,858,1152,685668,3.12746159739096,0.944513102861889,7.88408315254765,12.8640974932475,27.0451588815578,0.2338801,5,29355,-0.356895532234471,-0.0211621341257314,0.0237686363812237,0.335555214040319,"Canopy"
"114","HARV_006",143,"D01","HARV",42.401149,-72.253238,4,10,0.582483461622844,0.672143626938901,0.00422084061488391,-0.0294096151201207,0.628712871287129,728.409846852376,0.498190502262309,0.653465346534653,100.348031362933,0.285889249265058,0.584158415841584,"deciduousForest",196.5,36.2,22.45,1171.6,11.8234782608696,17.5439130434783,363.24,87.45354008,13.39822003,0.999998381,11.01253911,120058,174045,354088,30376,0.3133164,0.4421321,0.5340463,0.7470885,126610,104810,85942,12000,3893,2898,998,425,678567,3.08585408897113,0.94053254098453,9.0112311079007,15.7244605175318,28.3096584419814,0.3219937,57,49311,-0.383416325761499,-0.0676356485365479,-0.102936316401421,0.411842285693054,"Canopy"
"115","HARV_008",144,"D01","HARV",42.443535,-72.224036,8,12,0.493588957135005,0.762135180834152,0.00427013215497718,-0.116594838234471,0.54950495049505,666.415683086769,0.425304981280859,0.603960396039604,107.942782867439,1.03223727018721,0.891089108910891,"deciduousForest",246.7,36.3,22.15,1199.9,11.6426086956522,17.0651086956522,379.49,128.6769828,13.21394976,0.999998089,14.06040202,109903,57949,279569,131764,0.3261664,0.3922473,0.4635944,0.7028772,123388,71263,100051,48176,3900,5129,1038,1087,579185,2.99246517056852,0.930976756794999,11.4163730431514,18.0339615148873,33.4552863074838,0.4078263,230,45926,-0.581158853537747,0.153751896764854,0.0461611407246424,0.383527610301268,"Canopy"
"116","HARV_012",145,"D01","HARV",42.429715,-72.239787,5,11,0.501036710490091,0.644825536704149,0.00384187702335074,-0.288260256446852,0.49009900990099,571.06645819706,0.117758083956163,0.594059405940594,101.615084995754,0.278513687802036,0.653465346534653,"deciduousForest",234,36.2,22.15,1173,11.6892391304348,17.1847282608696,376.67,85.65511361,13.4098808,0.99999839,12.73949494,143526,172919,349192,43709,0.3840739,0.4484896,0.5026881,0.6897831,117653,105571,90615,20339,2741,2763,1119,926,709346,3.20926623175864,0.950455566030566,6.21904462618746,12.2477606132973,22.8994031121625,0.2215615,5,35730,-0.358454496084812,-0.107694034598426,-0.0838222703373899,0.454774250416317,"Canopy"
"117","HARV_013",146,"D01","HARV",42.392611,-72.253227,14,20,0.464680857569446,0.744750815621246,0.0123681359572952,0.864770670656444,0.777227722772277,624.529964282948,-0.171137390431922,0.445544554455446,101.093493054867,0.376190491233597,0.643564356435644,"evergreenForest",184.8,36.1,22.35,1178.3,11.8234782608696,17.5439130434783,363.24,95.14603267,13.53879429,0.999998619,15.10984984,100676,128839,418316,104856,0.357111,0.5289182,0.5483982,0.736373,110165,77622,73397,32444,4261,3286,388,805,752687,3.14390767132803,0.947491154533139,7.04041673395072,11.3409690880804,24.1553261847222,0.31402,16,26643,-0.402015159372115,0.00561698703681779,-0.0540552885084509,0.214338744106207,"Canopy"
"118","HARV_014",147,"D01","HARV",42.471348,-72.265421,4,9,0.501928343750456,0.698855823816055,0.00600798566611175,1.25225030967582,0.905940594059406,332.524041560072,-0.144285280243488,0.445544554455446,85.8918602128674,-0.239098340847775,0.405940594059406,"mixedForest",204,36.7,22.35,1146.9,11.8658695652174,17.4097826086957,368.43,104.1382593,13.36552983,0.999998344,12.53901822,138011,95714,375715,65131,0.3008851,0.4336067,0.4790184,0.6665066,134746,85983,86237,31243,3533,4427,375,1054,674571,3.03950590673605,0.935250043756353,10.3876126405306,16.7998624310858,29.0095482906914,0.2561042,40,41457,-0.507910324289133,0.16476400773726,-0.013271404067566,0.439305052446396,"Canopy"
"119","HARV_016",148,"D01","HARV",42.458224,-72.231982,12,17,0.483773784847033,0.766526044819388,0.0150783123686882,2.02190127406628,0.965346534653465,406.619222346791,0.547839313198703,0.732673267326733,97.0042091528179,0.496288369231667,0.722772277227723,"woodyWetlands",232.8,36.3,22.05,1184,11.7169565217391,17.1708695652174,374.8,78.32224331,13.54251945,0.999998595,14.43180989,110434,204888,405189,53899,0.4578687,0.5901708,0.7208516,0.6979051,90706,77993,50376,25039,3613,3289,219,836,774410,3.22520405827584,0.954134680099344,5.1678691779651,8.10965767487507,23.322400278922,0.2345764,2,16673,-0.520255928607445,-0.0857841830326172,-0.105770876266267,0.168462239376203,"Canopy"
"120","HARV_021",149,"D01","HARV",42.4514,-72.2501,7,12,0.491111089337002,0.773029981126349,0.0112290056048974,2.58509150241522,0.975247524752475,480.574374428406,1.4744938902709,0.920792079207921,102.929744311137,1.1757192009837,0.871287128712871,"evergreenForest",175.1,36.5,22.35,1152.6,11.863152173913,17.4871195652174,365.9,101.3456022,13.36116954,0.999998328,14.76790425,113766,117770,324764,102226,0.412993,0.5620681,0.6492494,0.7153966,102937,69070,68011,36402,3345,2930,471,988,658526,3.24931179653736,0.952511693753456,5.72230183050261,10.6519712205744,22.3295663345107,0.5603942,426,36745,-0.433007886678664,-0.028136686972115,-0.0258817852034583,0.06659672495373,"Canopy"
"121","HARV_023",150,"D01","HARV",42.414919,-72.228418,8,13,0.496781483692828,0.719155040767438,0.00594637419694156,0.25285894507025,0.688118811881188,369.289110755147,-0.649334592526828,0.297029702970297,79.2504850725549,-0.906722911753662,0.188118811881188,"evergreenForest",180.5,36.3,22.45,1184,11.8697826086957,17.6607608695652,361.84,87.30553192,13.20527512,0.999998016,12.92008647,109552,151318,279556,45926,0.4431216,0.5669171,0.6349211,0.713553,94426,78999,71954,19660,3466,3022,348,735,586352,3.25377893808758,0.954117895193949,5.17266486522083,10.8433159603787,24.3210562938303,0.3245837,39,42242,-0.454709436422866,-0.138312799304411,-0.107438052718032,0.235605455654781,"Canopy"
"122","HARV_024",151,"D01","HARV",42.460362,-72.250883,10,15,0.480754222759011,0.761357142505496,0.00786853933232538,0.541751749848761,0.717821782178218,365.123787828618,-0.546150823659731,0.376237623762376,79.0782991583687,-0.83166396357024,0.257425742574257,"woodyWetlands",177.1,36.6,22.35,1142.2,11.863152173913,17.4871195652174,365.9,80.81737838,13.23799728,0.999998039,10.6573464,136410,196546,246077,28947,0.4716017,0.6355008,0.7336928,0.6790505,94465,66690,52557,15104,2998,2262,345,663,607980,3.23297714049898,0.953259425651208,5.34386640510696,11.6217638738116,22.9767426560084,0.5527604,353,44082,-0.350952183545686,0.0730337626871626,-0.046914606217258,0.326913795995175,"Canopy"
"123","HARV_025",152,"D01","HARV",42.477508,-72.273661,9,14,0.484141897422602,0.712289531111031,0.00724074142587611,0.535614784311211,0.757425742574257,440.765665945781,0.281487527605841,0.633663366336634,106.704426895421,1.4860473336779,0.920792079207921,"mixedForest",182.9,36.7,5.75,1166.9,11.9819565217391,17.6346739130435,359.98,109.5162723,13.56654003,0.999998657,17.54988526,90799,123541,316665,247688,0.3536552,0.4611241,0.4788425,0.6614797,106161,91152,98546,66584,4193,3721,1392,951,778693,3.23911875752039,0.951981113987748,5.90227846467999,10.359024673395,23.6810912644649,0.1894798,2,24846,-0.507310728813861,-0.0640330055415966,-0.0571222747503209,0.537367318827383,"Canopy"
"124","HEAL_001",153,"D19","HEAL",63.888571,-149.204919,4,6,0.500472510239393,0.608905648038182,0.00198734934203635,-0.621765889309137,0.311881188118812,303.510324360294,-0.970690778081677,0.178217821782178,78.8636338229632,-1.20257884075655,0.118811881188119,"dwarfScrub",602.8,39.6,13.45,586.6,11.004347826087,11.1222826086957,207.69,0.291268074,10.96293032,0.999961572,0.129962445,15778,403,0,0,0.5836871,0.3975235,NA,NA,10551,498,0,0,1070,66,0,0,16181,1.57933686122741,0.765899967726887,143.190941364022,24.7327112044991,46.6534824794512,0.5859916,1066,10559,0.0290135642118853,-0.235177358749676,0.0362985541309442,0.00190496788496654,"Midstory"
"125","HEAL_002",154,"D19","HEAL",63.870806,-149.240095,3,5,0.504434556059558,0.638363711062042,0.00121110675909991,-0.65762317266436,0.252475247524752,644.465166910112,2.37138568815061,0.99009900990099,109.161117626263,1.88320890393952,0.96039603960396,"dwarfScrub",697.7,39.2,12.95,593.2,10.5235869565217,10.8554891304348,209.07,0.049047955,11.59901455,0.999955786,0.049940886,5748,151,0,0,0.48838,0.3387358,NA,NA,5878,240,0,0,584,39,0,0,5899,1.00433829824223,0.459622783373198,593.396023752574,57.8911679945754,71.6562129174436,0.4904787,585,5912,0.0292200294885141,-0.153633970078288,0.0201497116608483,0.0235391228401929,"Midstory"
"126","HEAL_006",157,"D19","HEAL",63.870025,-149.287508,3,5,0.520695001863991,0.754517684319546,0.00134025501446615,-0.700010938666285,0.262376237623762,386.86290828179,-0.280408771784158,0.485148514851485,95.3154837029113,0.336855315804365,0.663366336633663,"dwarfScrub",647,39.5,13.25,572.3,10.6530434782609,10.9621739130435,206.8,1.984908544,10.94060486,0.999973348,0.438748586,35019,9759,3,0,0.5424609,0.5244049,-1,NA,29952,8532,4,0,1547,692,2,0,44781,2.08319478387794,0.841527716933296,63.9815220444697,19.0013621848552,32.1810589312432,0.6015812,1396,28621,-0.168156403565619,-0.00399266515797806,-0.0258004219821731,0.0296560851753036,"Subcanopy"
"127","HEAL_010",160,"D19","HEAL",63.877843,-149.261137,4,6,0.512419311914471,0.607224335101935,0.00286665887924849,0.112141059299856,0.707920792079208,334.844066477062,-0.0739379817487859,0.574257425742574,86.8996023631375,-0.606612745338572,0.316831683168317,"shrubScrub",667.8,39.5,13.25,574.4,10.6066304347826,10.9403804347826,208.28,0.150225533,11.33101874,0.999964322,0.095332179,16302,422,0,0,0.5744435,0.2855312,NA,NA,13301,741,0,0,1090,121,0,0,16724,1.21545809973842,0.59588610730391,366.253476981224,32.6297536474528,57.7015068165511,0.5754077,1092,13385,0.0464614780580593,-0.258411420644807,0.0422351932958607,-0.0272967180847683,"Midstory"
"128","HEAL_014",161,"D19","HEAL",63.886207,-149.274572,4,5,0.517649698396029,0.624020110762169,0.00581354162019237,2.12947301506911,0.965346534653465,453.981303244441,-1.10654250495913,0.158415841584158,78.7181922214035,-1.50703745325637,0.0891089108910891,"shrubScrub",667.2,39.4,13.15,574,10.555652173913,10.9534782608696,212.23,0.668770843,10.90383895,0.999965436,0.220748687,22708,2270,0,1,0.5528273,0.4489851,NA,NA,18780,2689,0,0,1731,338,0,1,24979,1.79751562987838,0.805201043202725,101.33238496722,14.8244525401337,35.6339325033028,0.5710028,1730,18557,0.077808083230848,-0.240936673908659,0.043878495764041,-0.0183203578462168,"Midstory"
"129","HEAL_017",162,"D19","HEAL",63.86776,-149.258763,3,5,0.520025069926111,0.714491606177072,0.00147299549300372,-0.604814695009286,0.262376237623762,464.701170293936,1.04141266023959,0.831683168316832,94.1114508459944,0.255704892263409,0.603960396039604,"shrubScrub",674.2,39.4,13.15,583.3,10.4494565217391,10.8133152173913,205.39,11.68931824,12.29855209,0.999994742,2.186229188,93459,111190,137,0,0.437176,0.6811827,0.3388864,NA,78014,38711,247,0,3189,1279,37,0,204786,2.49912731129829,0.911268043681649,18.6927668166164,8.46591075561806,22.9590890002246,0.6358394,1986,63979,-0.116175843824768,-0.0328159734572191,-0.0197420934689726,0.0283387863583597,"Subcanopy"
"130","HEAL_030",163,"D19","HEAL",63.869494,-149.22056,3,5,0.497683710717078,0.6485382841722,0.00274327856741173,0.467790612284467,0.757425742574257,439.402664781693,0.363772872548682,0.653465346534653,84.6396718003029,-0.499793784673957,0.306930693069307,"shrubScrub",692.2,39.1,12.95,596.5,10.4279347826087,10.7635326086957,206.38,0.953163132,11.34858106,0.999979109,0.317401688,49375,3942,0,0,0.6246365,0.5488123,NA,NA,30115,2927,0,0,1438,288,0,0,53317,1.61658933926163,0.734952254794329,148.937825982385,13.1590299529231,39.1563666372827,0.636565,1428,29568,0.0264388054028037,-0.160989459434985,0.0123232888576104,-0.0240430298819887,"Midstory"
"131","JERC_002",164,"D03","JERC",31.194243,-84.460066,10,17,0.534196376229145,0.786555250932826,0.00951950471799589,0.500286638098387,0.727722772277228,840.622398942519,-1.12257829056659,0.0891089108910891,87.0638419329501,-0.962199014939082,0.188118811881188,"evergreenForest",48.4,27.4,28.05,1432.2,10.8763043478261,25.4021739130435,366.34,120.2473537,12.94823517,0.999997482,9.986757277,120969,40817,232628,65855,0.3001357,0.567961,0.7028879,0.7779336,131041,30995,57935,18796,3932,1904,437,493,460269,2.73511682574513,0.898634127287877,22.6180234555236,26.0727965602724,39.864079483954,0.5276065,1019,75618,-0.0858961769748769,-0.265330572096712,0.33998060098958,-0.0411234610179247,"Canopy"
"132","JERC_003",165,"D03","JERC",31.194651,-84.472098,6,12,0.561268130532888,0.844480331720799,0.00736174760911895,0.321149370624766,0.737623762376238,769.471431191093,-1.97921125270195,0.0099009900990099,81.5525771199536,-2.12856102052572,0.0099009900990099,"deciduousForest",32.2,27.5,28.05,1433.5,10.8688043478261,25.4571195652174,366.71,81.03691896,13.37542869,0.99999833,14.10686538,69606,205729,270793,74856,0.4580977,0.6426034,0.7225649,0.8090948,68427,68146,55160,18817,3742,1740,583,326,620984,3.37435489230079,0.963169990881383,2.72305058099732,5.82833052059312,14.3166329567267,0.6802591,500,29493,-0.500282780254497,0.0837357501822344,0.241145419861315,-0.0174055497890792,"Canopy"
"133","JERC_005",166,"D03","JERC",31.195139,-84.452009,8,15,0.541966600730675,0.789316889840096,0.00896343451466532,0.411574495463279,0.767326732673267,807.985325250293,-1.47546567847486,0.0495049504950495,82.8830008262481,-1.53002195373734,0.0693069306930693,"evergreenForest",45.4,27.4,27.95,1430,10.8796739130435,25.3586413043478,369.52,112.8332878,12.98521125,0.999997584,10.45020677,93639,55453,259770,45078,0.2766247,0.5694804,0.6902213,0.7585993,124856,40604,61653,15628,5538,2398,435,567,453940,2.85963271928606,0.920392870403876,15.5990740632659,20.463717671939,35.4044587390404,0.5283153,911,72878,-0.173275074799771,-0.100443512680791,-0.0288773183771394,9.00239975808844e-05,"Canopy"
"134","JERC_006",167,"D03","JERC",31.187108,-84.454305,11,18,0.54904105626845,0.745756500805522,0.00780977691008821,-0.141612474682991,0.589108910891089,463.774269325893,-0.258938977206491,0.455445544554455,90.9268229561829,0.0159043064754477,0.594059405940594,"mixedForest",38,27.5,28.05,1430.3,10.8763043478261,25.4021739130435,366.34,79.87037057,12.39720096,0.999995488,5.880127616,76648,45755,130345,12521,0.2693466,0.5959858,0.8170104,0.7716738,113729,30365,25841,4370,6551,1457,258,147,265269,2.77721923184319,0.894284520506788,24.4858049923611,27.7921656884144,39.3513753962958,0.5328163,3642,92186,0.017930638419611,-0.243424817950432,0.0568295913040502,-0.0321359827095215,"Canopy"
"135","JERC_011",168,"D03","JERC",31.185556,-84.468518,7,14,0.550150236631819,0.777490316395159,0.0128863122264221,1.65605753833166,0.915841584158416,456.732108886226,-1.53182453720546,0.0594059405940594,69.7988971359181,-2.33709339792135,0.0099009900990099,"evergreenForest",36.9,27.5,28.05,1433.5,10.8710869565217,25.4627173913043,364.44,89.22854223,12.66992374,0.999996582,7.788929135,74338,81620,157369,18766,0.3108317,0.6463211,0.7861034,0.7680803,101302,41430,34302,6592,6558,1502,358,237,332093,3.05461899548026,0.933368733735377,11.3525737379977,18.9603514678117,28.9533353608778,0.6410691,2723,70630,-0.0917552809332687,-0.189740705367844,0.0686105776010401,-0.0573198161963388,"Canopy"
"136","JERC_013",169,"D03","JERC",31.178727,-84.468741,13,21,0.545420890432537,0.803039799975706,0.00767067098041049,-0.765237529501249,0.282178217821782,505.456347562608,-0.314033971250684,0.435643564356436,82.6238235927444,-1.10480105207018,0.158415841584158,"evergreenForest",37.3,27.5,28.05,1433.4,10.8710869565217,25.4627173913043,364.44,103.6366467,12.89432751,0.99999733,9.378379091,90334,62254,229152,30536,0.2783585,0.5450505,0.728875,0.7556527,120554,46064,52241,11666,5833,2460,402,400,412276,2.93297625145012,0.92402941983433,14.425993601829,20.2184944066596,32.9907634691323,0.5342456,1314,81056,-0.159031819846131,-0.114245933330049,0.0721026090428517,0.0155200412709216,"Canopy"
"137","JERC_028",170,"D03","JERC",31.183935,-84.479452,6,13,0.553927057947384,0.801379896448138,0.00514596795163778,-0.389792736525144,0.48019801980198,775.870456618939,1.31459957493352,0.920792079207921,102.866210707399,1.22413099917382,0.891089108910891,"deciduousForest",36.7,27.5,28.05,1436,10.8690217391304,25.4788586956522,368.42,74.07725531,13.36338614,0.999998327,13.97499502,82625,193529,304614,42973,0.4103329,0.5736164,0.7055761,0.75851,85832,82547,58224,14819,5045,2220,657,410,623741,3.26110974894698,0.957922650686785,3.83805594161606,6.72186051582307,16.7866149571697,0.4652378,121,32584,-0.199178191402896,-0.087724588030641,0.271066584681097,-0.0859950809299783,"Canopy"
"138","JERC_031",171,"D03","JERC",31.2036,-84.463206,9,17,0.536628624461227,0.764987856165643,0.00793203348913757,-0.119607184157454,0.599009900990099,783.529826552194,2.13038332746408,0.99009900990099,114.017865064568,2.34641689953684,0.99009900990099,"mixedForest",47,27.4,28.05,1432.2,10.8726086956522,25.4123913043478,365.95,78.55568252,12.81000262,0.999997053,7.266607275,96961,96586,195159,3572,0.2663411,0.5655726,0.7813048,0.7077912,127836,59314,39086,1780,5318,2238,496,90,392278,2.82504864953584,0.912394969336412,18.7143783897431,23.2350526922234,35.1503270639699,0.524947,1678,86198,0.0102241432946572,-0.227359818952675,0.0784627914948293,-0.00197988752822146,"Canopy"
"139","JERC_042",172,"D03","JERC",31.209872,-84.47074,7,15,0.550282058228317,0.701017988098893,0.013101904354594,1.15165319275952,0.856435643564356,580.331633635507,-0.593018775988336,0.227722772277228,94.3390082246438,0.0808940177108962,0.544554455445545,"mixedForest",38.8,27.4,28.05,1434.1,10.874347826087,25.4094565217391,356.55,62.00817891,12.8818282,0.999997209,7.447937758,79026,193057,130357,4325,0.2896653,0.6293083,0.7533657,0.7284124,108638,70166,38038,2095,6345,1522,703,106,406765,3.06123172494427,0.943052126479608,8.14294489208917,15.0428380022863,25.2715941637063,0.5813464,1094,71694,-0.141462724855842,-0.0127934739244107,-0.00194997904501555,0.0463611322043807,"Canopy"
"140","JORN_001",173,"D14","JORN",32.60467,-106.802016,5,9,0.600359077541807,0.766756913887901,0.00739208052853799,0.621281628120603,0.797029702970297,448.205976094317,-1.45578848980367,0.118811881188119,81.153001370165,-1.75455064034976,0.0495049504950495,"shrubScrub",1321.8,33.9,27.65,259.2,17.540652173913,24.5191304347826,115.35,0.033052867,12.4233889,0.999994011,0.127387521,59830,0,0,0,0.4698716,NA,NA,NA,63219,0,0,0,3967,0,0,0,59830,0.0499765157069802,0.0172643532965107,4827.35646703489,0,98.2583987965903,0.4698716,3967,63219,-0.0728649214847843,-0.030502457468354,-0.00960126189671052,0.0365669886287045,"Understory"
